102	2577	08.04.2020 15:17:30 UTC-05:00	Rushed work. I take all the blame there is for those 😞. My sincerest apologies.
103	2578	08.04.2020 15:17:43 UTC-05:00	Hope it hasn't spoiled the fun so far.
105	2582	08.04.2020 15:19:36 UTC-05:00	But thanks nevertheless.
108	2597	08.04.2020 15:33:39 UTC-05:00	Humph. Hope, it is the quintessential human delusion, simultaneously the source of your greatest strength, and your greatest weakness.
111	2608	08.04.2020 15:51:58 UTC-05:00	And Oen
112	2674	11.04.2020 14:52:20 UTC-05:00	♟
113	2792	29.04.2020 12:18:49 UTC-05:00	👆
114	2996	11.05.2020 12:07:48 UTC-05:00	Invest it in bitconnect.
115	3011	11.05.2020 14:26:40 UTC-05:00	Well spotted
119	3140	20.05.2020 17:54:11 UTC-05:00	It is
120	3141	20.05.2020 18:36:55 UTC-05:00	This one 👆.
121	3143	20.05.2020 21:40:46 UTC-05:00	answer is there
123	3180	23.05.2020 07:29:12 UTC-05:00	Thanks @EwoutM [https://t.me/EwoutM], I fell asleep.
124	3182	23.05.2020 08:40:20 UTC-05:00	/goodbye [] off
125	3183	23.05.2020 08:40:29 UTC-05:00	/cleanwelcome [] on
126	3194	23.05.2020 14:51:51 UTC-05:00	I have a purpose now. Buy a dosis of super covid-20 for every spammer.
127	3196	23.05.2020 14:53:42 UTC-05:00	Perfect
128	3197	23.05.2020 14:53:55 UTC-05:00	Make it very contagious please.
130	3201	23.05.2020 15:01:44 UTC-05:00	😇
131	3210	24.05.2020 21:17:02 UTC-05:00	I think a computer would beat me in the turing test.
132	3312	30.06.2020 18:29:05 UTC-05:00	👆
133	3331	02.08.2020 11:54:57 UTC-05:00	Or the same puzzle, or just not at all 🤷‍♀.
135	3337	03.08.2020 07:46:06 UTC-05:00	A few here know
138	3369	10.08.2020 11:50:52 UTC-05:00	Cracking ethereum requires billions of ether.
146	3679	24.11.2020 14:02:23 UTC-05:00	Who knows, maybe even in the same block.
147	3793	26.12.2020 06:54:18 UTC-05:00	Thanks
149	3884	07.01.2021 14:58:45 UTC-05:00	We mentioned this at the beginning, when the puzzle started.
150	3886	07.01.2021 14:59:38 UTC-05:00	Depends on the contestants' puzzle skills.
151	3891	07.01.2021 16:58:17 UTC-05:00	Tg channel
154	4144	19.01.2021 13:14:14 UTC-05:00	This puzzle is supposed to be fun ✌️.
156	4151	19.01.2021 16:39:13 UTC-05:00	Good luck again.
161	4388	01.03.2021 06:38:37 UTC-05:00	Rumour has it I'm an admin at least.
166	4858	14.03.2021 04:25:14 UTC-05:00	Nope
169	4873	15.03.2021 02:16:26 UTC-05:00	Hush hush
170	4893	19.03.2021 06:07:55 UTC-05:00	If know about 3 people/teams.
171	4895	19.03.2021 06:19:59 UTC-05:00	4*
173	5091	24.03.2021 17:19:43 UTC-05:00	🤣
174	5159	27.03.2021 08:37:10 UTC-05:00	Maybe combine it with some psilocybe azurescens and mao inhibitors or go all  the way with some 5-MeO-DMT. 👀
176	5183	01.04.2021 03:34:22 UTC-05:00	Good one V ;-). (Assuming you played cyberpunk).
177	5196	01.04.2021 08:29:41 UTC-05:00	R=18 / A=1 / B=2 /  / Could also be 21 or 1812 bit 🧐. Sometimes I'm glad I don't have to solve this puzzle myself.
178	5225	01.04.2021 09:06:39 UTC-05:00	👆
179	5292	02.04.2021 15:18:22 UTC-05:00	I haven't deleted it. Not sure who, but I noticed some more messages are deleted from time to time.
180	5317	03.04.2021 10:51:32 UTC-05:00	Nobody knows
181	5318	03.04.2021 10:52:35 UTC-05:00	I've been pretending to be one of the few creators for a while now.
183	5339	06.04.2021 09:09:36 UTC-05:00	If it were just about having fun, that'd be great wouldn't it :-).
184	5381	09.04.2021 14:46:38 UTC-05:00	✅
186	5498	16.04.2021 06:14:33 UTC-05:00	Blame noted and accepted
187	5501	16.04.2021 06:20:09 UTC-05:00	Deal, we'll take of 75% instead 😈.
190	5518	16.04.2021 07:08:24 UTC-05:00	Good point
191	5601	18.04.2021 12:33:41 UTC-05:00	I suspect he isn't
192	5608	18.04.2021 13:24:13 UTC-05:00	Do you know what usually happens on the first of april?
193	5809	10.08.2021 15:51:12 UTC-05:00	Technically we do 😁
194	5811	11.08.2021 05:55:52 UTC-05:00	The one to be found by solving the puzzle yes
195	5813	11.08.2021 06:07:15 UTC-05:00	And the solver will find a way to 'decrypt' it.
197	5851	24.09.2021 04:37:18 UTC-05:00	This was alcohol talking last night. The topic puzzle came up, and couldn't resist posting it 😅.
198	5853	24.09.2021 05:01:15 UTC-05:00	That's not mine
199	5863	31.10.2021 06:08:49 UTC-05:00	😅
200	5868	02.12.2021 22:41:18 UTC-05:00	There is / Another / D / O / O / R
201	5869	02.12.2021 22:46:25 UTC-05:00	Remind me when it's Christmas.
204	5942	30.12.2021 19:39:11 UTC-05:00	...how did you found out?
205	5944	30.12.2021 19:42:43 UTC-05:00	That leaves me positively speechless
206	5946	30.12.2021 19:45:53 UTC-05:00	Rumour has it, it is was done before dawn.
207	5948	30.12.2021 19:46:44 UTC-05:00	This was stated after drinking dozers stuff.
208	5949	30.12.2021 19:47:07 UTC-05:00	😁
209	5954	31.12.2021 12:14:55 UTC-05:00	The only date I give away is the expiry date of neo's passport.
210	6028	25.05.2022 09:25:33 UTC-05:00	Looks like somebody found a gsmg subscription.
211	6056	01.06.2022 11:56:24 UTC-05:00	👽
214	6141	02.12.2022 17:45:40 UTC-05:00	I'm not exactly sure how long it would take to discover that theory so I can't really tell 🤔.
215	6142	11.12.2022 10:30:38 UTC-05:00	.... That is very specific
219	6168	11.01.2023 03:46:17 UTC-05:00	Mini apologies for this Jeremy gif, couldn't help myself.
221	6176	12.01.2023 06:02:00 UTC-05:00	We obviously did this to have a chance at ending up in the Guinness Book for creating the lamest puzzle ever.
223	6180	12.01.2023 06:08:02 UTC-05:00	At least higher than sqrt(-1).
225	6183	12.01.2023 06:10:54 UTC-05:00	An imaginary puzzle would.
228	6194	12.01.2023 12:47:07 UTC-05:00	👆
229	6204	25.01.2023 09:59:19 UTC-05:00	42
231	6262	23.02.2023 18:20:03 UTC-05:00	00100110 10100110 11001110 10010110 10110110 11110110 01001110 00001110 10011110 10000110 11101110 10000110 10100110 01101110 10010110 11100110 10100110 10101110 01001110 00101110 10000110 11001110 10010110 00001110 10100110 00101110 11001110 00101110 11001110 10000110 00110110 10011110 01001110 10100110 01101110 00101110 10010110 11100110 01110110 10010110 10100110 10100110 11001110 00101110 11110110 01110110 10100110 01001110 10101110 11110110 10011110 00101110 10101110 01000110 11001110 10100110 10011110 10100110 01001110 10101110 11110110 10011110 01100110 11110110 00101110 01110110 11110110 01001110 01100110 01110110 10010110 11001110 00101110 10010110 00100110 01001110 11110110 11101110 11001110 11001110 10000110 00001110 10100110 00010110 00101110 10011110 10000110 11101110 10000110 10100110 01101110 10010110 11100110 00101110 01110110 11110110 11101110 10100110 11101110 11100110 01110110 10000110 10011110 01110110 10010110 10011110 10100110 11000110 10010110 11110110 00010110 11000110 10010110 00010110 11000110 01001110 10000110 10100110 01001110 11110110 01100110 10100110 01000110 11001110 00100110 01001110 11110110 11101110 00101110 11001110 10000110 00110110 00101110 11001110 10010110 00110110 10110110 10101110 11001110 00011110 10010110 01001110 00101110 10000110 10110110 11001110 10100110 10110110 10010110 01001110 00001110 10100110 10101110 00110110 01000110 11101110 11110110 00110110 00110110 10100110 10011110
232	6279	03.03.2023 04:47:19 UTC-05:00	🐰
233	6286	07.04.2023 21:53:03 UTC-05:00	👆🤷‍♂
235	6313	29.04.2023 16:19:45 UTC-05:00	😂
236	6316	02.05.2023 14:12:43 UTC-05:00	Still remarkable that scene. Especially the expiration date of his passport 😁.
237	6318	02.05.2023 15:03:59 UTC-05:00	Hope..
239	6383	12.06.2023 07:31:49 UTC-05:00	Physically, I assume not 😅.
240	6497	03.08.2023 14:50:23 UTC-05:00	Ok ok ok ok. I can't hold this one any longer.
242	6503	03.08.2023 15:17:19 UTC-05:00	Another one only 8 minutes after the last one?
243	6511	03.08.2023 15:28:20 UTC-05:00	Might be. Wish I had said nothing though.
244	6514	03.08.2023 15:30:14 UTC-05:00	Exactly, should have refrained from typing earlier maybe.
245	6516	03.08.2023 15:33:50 UTC-05:00	I saw that you guys got really really far already.
246	6517	03.08.2023 15:34:24 UTC-05:00	Actually, the hardest part is done.
247	6662	04.08.2023 19:46:47 UTC-05:00	"Globally supporting my generation"
248	6969	06.08.2023 05:42:15 UTC-05:00	This may sound at little dramatic but if I suddenly can't answer you guys anymore, it was nice knowing you all ❤️.
249	6970	06.08.2023 05:43:46 UTC-05:00	Oh, and be careful of what you get yourselves into. 🤐
250	6972	06.08.2023 05:44:27 UTC-05:00	I'll not explain why.
251	6973	06.08.2023 05:44:39 UTC-05:00	The puzzle talks for me.
252	6975	06.08.2023 05:45:26 UTC-05:00	And don't worry, I'll just be here in the meanwhile 😘.
253	6991	06.08.2023 05:55:01 UTC-05:00	Not at all.
254	6996	06.08.2023 05:56:34 UTC-05:00	You know if you know.
255	7005	06.08.2023 06:22:27 UTC-05:00	It wasn't cryptic enough before?
257	7012	06.08.2023 07:05:51 UTC-05:00	In the eye of the beholder, for sure 😊.
261	7020	06.08.2023 07:13:30 UTC-05:00	Chance is small though. Merely an fyi, bit dramatic as stated earlier.
262	7022	06.08.2023 07:14:54 UTC-05:00	Both?
264	7027	06.08.2023 07:19:16 UTC-05:00	Good to see you again btw.
266	7034	06.08.2023 07:21:07 UTC-05:00	My hat off to you, and you know why 🫡.
267	7035	06.08.2023 07:21:37 UTC-05:00	Only fair ones. And to everyone.
270	7047	06.08.2023 07:53:56 UTC-05:00	Partly.
271	7049	06.08.2023 07:56:02 UTC-05:00	I won't!
272	7050	06.08.2023 08:00:38 UTC-05:00	Ok, although I somehow feel the need to have my eyes at this chat all for sudden it's time for me to shut up again and see my little ones play in an obstacle parc here on France. Ciao!
273	7054	06.08.2023 12:23:44 UTC-05:00	I have no clue.
275	7318	11.08.2023 00:52:53 UTC-05:00	Hi all, getting quite some DM's which is fine, just know that I'm traveling the next coming days ✌️!
277	7754	18.08.2023 08:24:12 UTC-05:00	😳 how?
278	7755	18.08.2023 08:25:35 UTC-05:00	Hi all. I'm on holiday btw. I might not answer DMs.
281	12194	28.09.2023 11:13:32 UTC-05:00	I'm ok! ♥️
283	12198	28.09.2023 11:16:21 UTC-05:00	Still on holiday 😅. In the Caribbean currently. It's lovely here. I see some spam complaints, also sorry for that. Everyone ok besides that?
284	12201	28.09.2023 11:19:30 UTC-05:00	Thanks!!!
285	12986	17.11.2023 07:50:24 UTC-05:00	Hello there, are we all still having fun?
286	12987	17.11.2023 07:51:43 UTC-05:00	I received some DMs, I thought I'd say hi ✌️. I'm ok, apologies for not being here on a daily basis.
288	13991	26.12.2023 12:13:51 UTC-05:00	Heeeeelllloooooooo
289	13992	26.12.2023 12:14:06 UTC-05:00	Happy Christmas all ❤️
290	13995	26.12.2023 12:15:02 UTC-05:00	Hahahaha that meme, love it
291	13996	26.12.2023 12:15:42 UTC-05:00	Any spammers I have to ban?
292	13998	26.12.2023 12:27:27 UTC-05:00	Have you tried the purple pill already?
293	14000	26.12.2023 12:28:12 UTC-05:00	Candy flipping into 2024 ;-)
294	15602	26.01.2024 12:13:57 UTC-05:00	~2000 new messages, great. You all doing ok?
296	15607	26.01.2024 12:22:04 UTC-05:00	🤐
297	17027	11.03.2024 07:57:45 UTC-05:00	0011111101010100010011100100100101001000010111110100010001001110001100100101111101000101010010000101010001011111010100110100100101011111010000110101111101010010010001010100001001001101010101010100111001011111010001010100100001010100010111110100010001001110010000010101111101010100010011000101010101000001010001100100010101000100010111110101001101001001010111110011001100110001010111110100011001001001010111110101010001000001010010000101011101011111010001000100111001000001001111110101001101000101010001110100000101010011010100110100010101001101010111110101001101001001010010000101111101000100010011100100010101010011010111110101001001000001010100110100010101000001010000110101111101000100010010010100010001011111010101110100111101001000011111000111010101101000011100000111001001111001011010000111011101101011011010000110011001110010011101010111010101101000011001100111011101101011011011000111000101110111011101110111001001110011011101010111001001100110011010000110100001100111011101110111001001110111011010110110100001110001011010000110000101110111011101100111011101100100011010100110100000110001001100000011000100110001001100010011000100110000001100000011000100110000001100010011000100110001001100010011000000110000001100010011000000110000001100000011000100110000001100010011000000110001001100000011000100110000001100010011000000110001001100000011000000110001001100000011000100110000001100010011000100110000001100000011000000110000001100010011000000110001001100010011000000110001001100000011000000110000001100010011000100110000001100000011000000110001001100000011000100110001001100000011000100110000001100000011000000110000001100010011000100110000001100010011000000110000001100000011000100110001001100000011000100110001001100000011000000110001001100000011000100110001001100010011000100110000001100000011000000110001001100000011000000110001001100010011000000110000001100000011000000110000001100010011000100110000001100000011000100110001001100000011000000110000001100010011000100110000001100000011000000110000001100010011000100110000001100010011000000110001001100000011000100110000001100010011000000110001001100000011000100110001001100000011000100110000001100010011000100110000001100010011000000110000001100000011000100110001001100000011000000110000001100010011000000110001001100000011000100110001001100000011000000110000001100010011000000110000001100010011000100110000001100010011000100110001001100010011000000110001001100000011000000110001001100010011000100110000001100000011000100110001001100000011000000110001001100000011000000110001001100010011000000110000001100010011000000110000001100010011000100110000001100010011000000110000001100000011000000110000001100010011000100110000001100000011000000110001001100010011000000110000001100000011000100110000001100000011000100110000001100000011000100110001001100000011000000110000001100000011000100110000001100000011000100110001001100000011000000110001001100010011000000110001001100010011000100110000001100000011000000110000001100000011000100110001001100000011000000110000001100010011000000110000001100010011000100110000001100000011000000110001001100000011000000110000001100010011000100110000001100000011000100110000001100010011000000110001001100010011000000110001001100000011000100110000001100010011000100110000001100000011000100110001001100000011000000110001001100000011000100110000001100000011000100110000001100010011000100110000001100010011000000110001001100000011000000110001001100000011000100110001001100000011000000110001001100010011000000110001001100000011000100110000001100000011000000110000001100010011000000110000001100010011000000110000001100000011000100110000001100000011000100110001001100000011000100110000001100000011000000110001001100010011000000110000001100010011000000110000001100010011000100110001001100000011000000110001001100010011000100110000001100010011000000110001001100000011000100110000001100010011000000110000001100010011000100110000001100010011000000110001001100000011000100110001001100010011000000110001001100010011000000110000001100000011000100110001001100000011000100110001001100000011000000110001001100010011000000110000
298	17028	11.03.2024 07:57:46 UTC-05:00	001100000011000000110001001100000011000000110001001100010011000000110001001100010011000000110000001100010011000100110000001100000011000100110000001100000011000100110001001100010011000000110000001100010011000000110000001100010011000100110001001100010011000000110000001100000011000100110001001100000011000000110001001100000011000000110001001100010011000000110001001100010011000000110000001100010011000000110001001100010011000000110000001100010011000000110000001100000011000000110001001100000011000000110001001100000011000100110001001100000011000000110000001100010011000100110000001100000011000000110000001100000011000100110001001100000011000000110000001100010011000000110000001100010011000000110001001100000011000000110000001100000011000100110000001100000011000100110000001100010011000000110000001100000011000000110001001100010011000000110000001100000011000100110000001100010011000100110000001100000011000000110001001100010011000000110001001100010011000000110000001100010011000000110001001100000011000000110000001100010011000000110001001100010011000000110000001100010011000000110001001100000011000100110000001100000011000000110000001100000011000100110000001100000011000100110000001100000011000000110000001100010011000001101000011101100111010101101000011110010110100001110101
299	17781	26.03.2024 05:41:13 UTC-05:00	I'm not really here, just checking if you folks are still alive and kicking. ✌️
301	17785	26.03.2024 05:43:04 UTC-05:00	IT'S OK, I FORGOT THAT IT'S CAPS TUESDAY.
303	17789	26.03.2024 05:47:53 UTC-05:00	Btw, for those with the heartwarming words. Many thanks ❤️.
304	17793	26.03.2024 05:49:08 UTC-05:00	Please understand that I get multiple of these questions on a daily basis..
305	17794	26.03.2024 05:50:02 UTC-05:00	There are investment institutions for this. Requesting money for a solid idea is not that difficult.
306	17797	26.03.2024 05:52:11 UTC-05:00	Yes. Some if you might soon be drinking it probably.
307	17798	26.03.2024 05:53:04 UTC-05:00	Seems puzzlers are decent people ;-).
308	17800	26.03.2024 05:55:39 UTC-05:00	Ask Claude-3 for the best approach maybe?
309	17802	26.03.2024 05:56:29 UTC-05:00	Understandable
310	17804	26.03.2024 05:57:09 UTC-05:00	Does it come close to Claude and gpt?
311	17815	26.03.2024 09:40:01 UTC-05:00	Technically yes but Nope.
312	17816	26.03.2024 09:40:38 UTC-05:00	And hi, you're hallucinating. Is it the mescaline?
313	17818	26.03.2024 09:41:41 UTC-05:00	😉
315	17824	26.03.2024 12:23:03 UTC-05:00	You're doing fine.
317	18450	10.04.2024 13:21:30 UTC-05:00	1357 blocks to go
318	18812	17.04.2024 06:02:00 UTC-05:00	I received some complaints about insulting behavior. /  / May it be obvious that it's not acceptable. /  / Please refrain from doing so, or I have to get the banhammer out of the drawer of either slap someone with a large trout. /  / Please be nice ❤️.
320	18928	19.04.2024 19:08:44 UTC-05:00	Ha, we lost one 'puzzler'.
321	18929	19.04.2024 19:10:14 UTC-05:00	Seemed like a nice moment to get the ban hammer out of the drawer.
324	18933	19.04.2024 19:15:54 UTC-05:00	✌️
325	18940	19.04.2024 19:29:57 UTC-05:00	16$ fee. Damn. /  / Well, anyway, see you in 4 years! Good luck you all.
326	18941	19.04.2024 19:31:10 UTC-05:00	Me? No. Don't know that guy.
327	18949	19.04.2024 20:34:10 UTC-05:00	I should.
328	18951	19.04.2024 20:35:15 UTC-05:00	Challenge accepted.
330	19805	07.06.2024 05:10:08 UTC-05:00	An active one.
331	20020	11.07.2024 14:29:17 UTC-05:00	None planned.
332	20340	30.08.2024 04:21:04 UTC-05:00	It indeed set to private. I haven't opened tg for a while so I guess it wasn't from my side 🫤.
333	20628	19.09.2024 02:20:23 UTC-05:00	I simply liked Jacque's ideas a lot. I have techy friends building communities around that idea today; I haven't invested much time into it as I should myself. But in the coming years I move to a place where that becomes a possibility.
334	21212	21.10.2024 14:03:09 UTC-05:00	I know a Matthew, and if he knows a Roberto, it's likely the same one and a very smart guy. 😉
335	21214	21.10.2024 14:03:34 UTC-05:00	Hi all! Everyone still happy?
336	21235	21.10.2024 14:06:58 UTC-05:00	Nice! Chilling under artificial stars, clearing up disks.
337	21333	22.10.2024 03:07:24 UTC-05:00	0011111101010100010011100100100101001000010111110100010001001110001100100101111101000101010010000101010001011111010100110100100101011111010000110101111101010010010001010100001001001101010101010100111001011111010001010100100001010100010111110100010001001110010000010101111101010100010011000101010101000001010001100100010101000100010111110101001101001001010111110011001100110001010111110100011001001001010111110101010001000001010010000101011101011111010001000100111001000001001111110101001101000101010001110100000101010011010100110100010101001101010111110101001101001001010010000101111101000100010011100100010101010011010111110101001001000001010100110100010101000001010000110101111101000100010010010100010001011111010101110100111101001000011111000111010101101000011100000111001001111001011010000111011101101011011010000110011001110010011101010111010101101000011001100111011101101011011011000111000101110111011101110111001001110011011101010111001001100110011010000110100001100111011101110111001001110111011010110110100001110001011010000110000101110111011101100111011101100100011010100110100000110001001100000011000100110001001100010011000100110000001100000011000100110000001100010011000100110001001100010011000000110000001100010011000000110000001100000011000100110000001100010011000000110001001100000011000100110000001100010011000000110001001100000011000000110001001100000011000100110000001100010011000100110000001100000011000000110000001100010011000000110001001100010011000000110001001100000011000000110000001100010011000100110000001100000011000000110001001100000011000100110001001100000011000100110000001100000011000000110000001100010011000100110000001100010011000000110000001100000011000100110001001100000011000100110001001100000011000000110001001100000011000100110001001100010011000100110000001100000011000000110001001100000011000000110001001100010011000000110000001100000011000000110000001100010011000100110000001100000011000100110001001100000011000000110000001100010011000100110000001100000011000000110000001100010011000100110000001100010011000000110001001100000011000100110000001100010011000000110001001100000011000100110001001100000011000100110000001100010011000100110000001100010011000000110000001100000011000100110001001100000011000000110000001100010011000000110001001100000011000100110001001100000011000000110000001100010011000000110000001100010011000100110000001100010011000100110001001100010011000000110001001100000011000000110001001100010011000100110000001100000011000100110001001100000011000000110001001100000011000000110001001100010011000000110000001100010011000000110000001100010011000100110000001100010011000000110000001100000011000000110000001100010011000100110000001100000011000000110001001100010011000000110000001100000011000100110000001100000011000100110000001100000011000100110001001100000011000000110000001100000011000100110000001100000011000100110001001100000011000000110001001100010011000000110001001100010011000100110000001100000011000000110000001100000011000100110001001100000011000000110000001100010011000000110000001100010011000100110000001100000011000000110001001100000011000000110000001100010011000100110000001100000011000100110000001100010011000000110001001100010011000000110001001100000011000100110000001100010011000100110000001100000011000100110001001100000011000000110001001100000011000100110000001100000011000100110000001100010011000100110000001100010011000000110001001100000011000000110001001100000011000100110001001100000011000000110001001100010011000000110001001100000011000100110000001100000011000000110000001100010011000000110000001100010011000000110000001100000011000100110000001100000011000100110001001100000011000100110000001100000011000000110001001100010011000000110000001100010011000000110000001100010011000100110001001100000011000000110001001100010011000100110000001100010011000000110001001100000011000100110000001100010011000000110000001100010011000100110000001100010011000000110001001100000011000100110001001100010011000000110001001100010011000000110000001100000011000100110001001100000011000100110001001100000011000000110001001100010011000000110000
339	21335	22.10.2024 03:07:24 UTC-05:00	That might be just the beginning of the puzzle.
340	21336	22.10.2024 03:07:24 UTC-05:00	Why wouldn't we?
343	25241	29.11.2024 04:56:10 UTC-05:00	In that case I'll show, as I don't have much talent.
344	25242	29.11.2024 04:56:39 UTC-05:00	Hello everyone, still having fun :-)?
345	25244	29.11.2024 04:57:24 UTC-05:00	I was told this group could use some moderation.
347	25249	29.11.2024 05:00:19 UTC-05:00	That was indeed the plan.
348	25266	29.11.2024 05:13:16 UTC-05:00	If at all, a very bad one. Not even worth the title of skid. Although, as you might have guessed, I've seen some 'security' places 'protecting' our digital realms.
349	25268	29.11.2024 05:15:17 UTC-05:00	Haven't interacted with a terminal in a while. "But what can you do without a cpu?", touch grass it is.
351	25278	29.11.2024 05:20:59 UTC-05:00	🤐
353	25285	29.11.2024 05:29:20 UTC-05:00	No clue Friday. / Every Saturday.
355	25300	29.11.2024 05:42:55 UTC-05:00	I saw that @qv8du3ne8s9 [https://t.me/qv8du3ne8s9] 😂
356	25312	29.11.2024 05:47:19 UTC-05:00	I think I'll be going for ASCII 127 myself. But not overly dramatic.
357	25337	29.11.2024 05:57:33 UTC-05:00	I think I'm fine - gladly I don't feel that weird anxiety anymore. However, I do expect that in about 18 years my government might have to notify me that I've been 'under investigation' for a while. But don't worry about me; me, family and friends are doing great!
358	25340	29.11.2024 05:58:58 UTC-05:00	This is so true. I must say, with that in mind, it makes typing any message here a bit more challenging.
359	25342	29.11.2024 06:00:25 UTC-05:00	Admins
360	25354	29.11.2024 06:02:00 UTC-05:00	Happiness.
362	25381	29.11.2024 06:13:47 UTC-05:00	I already have gray hair unfortunately.
363	25383	29.11.2024 06:15:34 UTC-05:00	Maybe Bryan Johnson has an answer for my hair.
364	25387	29.11.2024 06:20:19 UTC-05:00	Pimeyes leads me to a festival thingy in the Netherlands. Is this a puzzle?
365	25391	29.11.2024 06:23:12 UTC-05:00	Not sure why but I suppose it doesn't affect the puzzle.
366	25393	29.11.2024 06:25:31 UTC-05:00	Could be, it has been years and we had a few FE guys working on it.
368	25399	29.11.2024 06:29:55 UTC-05:00	Yeah NAD is great.
369	25403	29.11.2024 06:30:33 UTC-05:00	I only take ~80 supplements daily, nothing crazy 😅.
371	25411	29.11.2024 06:34:04 UTC-05:00	I mean, if you guys don't solve it anytime soon I'll have to try and stay alive till the year 2145.
